amplitude,path,subset,true_class
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_SIGnum_022_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_NOISEnum_069_.mat,6,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_NOISEnum_062_.mat,2,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_57_SIGnum_023_.mat,1,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_NOISEnum_028_.mat,1,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_NOISEnum_078_.mat,3,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_085_.mat,8,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_NOISEnum_087_.mat,3,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_SIGnum_038_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_NOISEnum_007_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_071_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_57_NOISEnum_096_.mat,3,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_026_.mat,9,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_SIGnum_025_.mat,4,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_45_SIGnum_068_.mat,2,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_033_.mat,8,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_001_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_NOISEnum_045_.mat,8,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_SIGnum_061_.mat,4,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_028_.mat,6,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_88_SIGnum_082_.mat,6,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_NOISEnum_088_.mat,3,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_SIGnum_070_.mat,2,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_053_.mat,6,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_SIGnum_050_.mat,5,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_025_.mat,1,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_66_SIGnum_021_.mat,7,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_NOISEnum_064_.mat,7,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_NOISEnum_067_.mat,8,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_NOISEnum_041_.mat,3,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_065_.mat,4,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_007_.mat,8,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_025_.mat,1,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_NOISEnum_092_.mat,1,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_SIGnum_001_.mat,7,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_SIGnum_014_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_NOISEnum_045_.mat,6,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_NOISEnum_034_.mat,8,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_NOISEnum_010_.mat,5,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_018_.mat,4,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_NOISEnum_077_.mat,6,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_NOISEnum_071_.mat,2,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_SIGnum_047_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_038_.mat,4,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_25_NOISEnum_078_.mat,7,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_NOISEnum_077_.mat,2,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_041_.mat,2,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_030_.mat,0,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_NOISEnum_051_.mat,3,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_SIGnum_042_.mat,7,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_NOISEnum_002_.mat,6,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_NOISEnum_082_.mat,5,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_SIGnum_017_.mat,6,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_NOISEnum_004_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_059_.mat,0,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_SIGnum_082_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_98_NOISEnum_022_.mat,1,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_SIGnum_056_.mat,3,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_NOISEnum_014_.mat,0,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_040_.mat,7,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_018_.mat,7,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_SIGnum_071_.mat,7,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_NOISEnum_053_.mat,7,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_NOISEnum_002_.mat,4,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_014_.mat,6,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_085_.mat,8,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_079_.mat,0,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_024_.mat,4,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_NOISEnum_013_.mat,6,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_NOISEnum_038_.mat,1,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_SIGnum_071_.mat,7,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_NOISEnum_018_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_SIGnum_071_.mat,1,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_88_SIGnum_050_.mat,6,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_SIGnum_075_.mat,5,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_NOISEnum_029_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_SIGnum_060_.mat,4,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_64_SIGnum_093_.mat,6,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_042_.mat,4,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_NOISEnum_096_.mat,2,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_018_.mat,8,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_044_.mat,2,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_SIGnum_033_.mat,0,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_016_.mat,1,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_NOISEnum_024_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_NOISEnum_075_.mat,2,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_NOISEnum_005_.mat,7,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_NOISEnum_036_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_064_.mat,8,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_SIGnum_100_.mat,7,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_080_.mat,6,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_64_SIGnum_038_.mat,7,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_NOISEnum_085_.mat,3,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_SIGnum_067_.mat,1,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_031_.mat,1,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_NOISEnum_049_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_SIGnum_043_.mat,0,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_SIGnum_028_.mat,4,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_45_NOISEnum_048_.mat,0,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_NOISEnum_029_.mat,1,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_66_NOISEnum_049_.mat,6,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_SIGnum_082_.mat,5,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_37_SIGnum_021_.mat,1,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_019_.mat,0,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_71_NOISEnum_084_.mat,5,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_SIGnum_001_.mat,6,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_66_SIGnum_084_.mat,1,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_SIGnum_071_.mat,0,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_SIGnum_002_.mat,7,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_70_NOISEnum_055_.mat,1,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_NOISEnum_025_.mat,1,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_NOISEnum_052_.mat,5,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_004_.mat,7,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_SIGnum_013_.mat,4,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_SIGnum_083_.mat,4,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_008_.mat,7,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_SIGnum_095_.mat,5,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_NOISEnum_013_.mat,8,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_NOISEnum_088_.mat,2,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_NOISEnum_062_.mat,9,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_NOISEnum_060_.mat,7,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_033_.mat,9,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_NOISEnum_013_.mat,0,0
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_044_.mat,4,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_SIGnum_051_.mat,2,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_NOISEnum_084_.mat,9,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_SIGnum_100_.mat,6,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_NOISEnum_001_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_NOISEnum_011_.mat,3,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_SIGnum_060_.mat,5,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_SIGnum_057_.mat,0,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_NOISEnum_061_.mat,1,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_25_SIGnum_063_.mat,0,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_077_.mat,0,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_018_.mat,5,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_SIGnum_075_.mat,8,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_030_.mat,7,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_96_SIGnum_011_.mat,7,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_053_.mat,9,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_NOISEnum_025_.mat,4,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_60_SIGnum_002_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_NOISEnum_050_.mat,9,0
